Date,Device Category,Browser,# of Visitors,Sessions,Bounce Rate
2014-06-22T00:00:00.000,desktop,Internet Explorer,830,934,55.5675
2014-06-22T00:00:00.000,desktop,Safari,450,484,42.9752
2014-06-22T00:00:00.000,mobile,Android Browser,415,588,76.5306
2014-06-22T00:00:00.000,mobile,BlackBerry,35,35,100
2014-06-22T00:00:00.000,mobile,Chrome,208,208,66.3462
2014-06-22T00:00:00.000,mobile,Internet Explorer,35,35,0
2014-06-22T00:00:00.000,mobile,Safari,623,657,94.825
2014-06-22T00:00:00.000,tablet,Amazon Silk,35,35,100
2014-06-22T00:00:00.000,tablet,Internet Explorer,104,138,100
2014-06-22T00:00:00.000,tablet,Safari,381,381,63.5171
2014-06-23T00:00:00.000,desktop,Chrome,2734,2872,57.8343
2014-06-23T00:00:00.000,desktop,Firefox,934,969,60.6811
2014-06-23T00:00:00.000,desktop,Internet Explorer,2388,2837,48.7839
2014-06-23T00:00:00.000,desktop,Opera,35,138,75.3623
2014-06-23T00:00:00.000,desktop,Safari,692,761,59.1327
2014-06-23T00:00:00.000,mobile,Amazon Silk,69,69,100
2014-06-23T00:00:00.000,mobile,Android Browser,554,588,70.5782
2014-06-23T00:00:00.000,mobile,Chrome,484,519,79.9615
2014-06-23T00:00:00.000,mobile,Internet Explorer,69,69,50.7246
2014-06-23T00:00:00.000,mobile,Opera Mini,35,35,100
2014-06-23T00:00:00.000,mobile,Safari,1280,1350,66.6667
2014-06-23T00:00:00.000,mobile,Safari (in-app),35,35,100
2014-06-23T00:00:00.000,tablet,Android Browser,35,35,100
2014-06-23T00:00:00.000,tablet,Safari,450,484,42.9752
2014-06-23T00:00:00.000,tablet,Safari (in-app),35,35,100
2014-06-24T00:00:00.000,desktop,Chrome,2768,3391,60.2182
2014-06-24T00:00:00.000,desktop,Firefox,1107,1142,42.3818
2014-06-24T00:00:00.000,desktop,Internet Explorer,3114,3737,54.6428
2014-06-24T00:00:00.000,desktop,Safari,796,865,72.0231
2014-06-24T00:00:00.000,mobile,Android Browser,346,346,69.9422
2014-06-24T00:00:00.000,mobile,Chrome,484,519,73.4104
2014-06-24T00:00:00.000,mobile,Internet Explorer,138,138,25.3623
2014-06-24T00:00:00.000,mobile,Safari,796,865,72.0231
2014-06-24T00:00:00.000,mobile,Safari (in-app),35,35,100
2014-06-24T00:00:00.000,tablet,Android Browser,35,35,0
2014-06-24T00:00:00.000,tablet,Chrome,35,104,66.3462
2014-06-24T00:00:00.000,tablet,Internet Explorer,35,35,100
2014-06-24T00:00:00.000,tablet,Safari,450,450,61.5556
2014-06-24T00:00:00.000,tablet,Safari (in-app),35,35,100
2014-06-25T00:00:00.000,desktop,Chrome,2526,2803,62.9682
2014-06-25T00:00:00.000,desktop,Firefox,1073,1107,59.3496
2014-06-25T00:00:00.000,desktop,Internet Explorer,2734,3287,49.4676
2014-06-25T00:00:00.000,desktop,Mozilla Compatible Agent,69,69,50.7246
2014-06-25T00:00:00.000,desktop,Safari,554,554,74.9097
2014-06-25T00:00:00.000,mobile,Android Browser,554,692,69.9422
2014-06-25T00:00:00.000,mobile,BlackBerry,35,35,100
2014-06-25T00:00:00.000,mobile,Chrome,381,484,71.4876
2014-06-25T00:00:00.000,mobile,Firefox,35,35,100
2014-06-25T00:00:00.000,mobile,Internet Explorer,173,173,39.8844
2014-06-25T00:00:00.000,mobile,Opera Mini,69,69,50.7246
2014-06-25T00:00:00.000,mobile,Safari,969,1107,74.9774
2014-06-25T00:00:00.000,mobile,Safari (in-app),35,35,100
2014-06-25T00:00:00.000,tablet,Android Browser,104,104,66.3462
2014-06-25T00:00:00.000,tablet,Chrome,69,69,0
2014-06-25T00:00:00.000,tablet,Internet Explorer,35,35,100
2014-06-25T00:00:00.000,tablet,Safari,381,381,63.5171
2014-06-26T00:00:00.000,desktop,Chrome,1972,2180,53.9908
2014-06-26T00:00:00.000,desktop,Firefox,692,761,54.5335
2014-06-26T00:00:00.000,desktop,IE with Chrome Frame,69,69,100
2014-06-26T00:00:00.000,desktop,Internet Explorer,2561,3218,43.0081
2014-06-26T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,100
2014-06-26T00:00:00.000,desktop,Safari,588,588,52.8912
2014-06-26T00:00:00.000,mobile,Android Browser,277,346,69.9422
2014-06-26T00:00:00.000,mobile,Chrome,623,865,72.0231
2014-06-26T00:00:00.000,mobile,Internet Explorer,104,138,100
2014-06-26T00:00:00.000,mobile,Opera Mini,35,35,0
2014-06-26T00:00:00.000,mobile,Safari,1211,1280,72.9688
2014-06-26T00:00:00.000,tablet,Android Browser,35,69,50.7246
2014-06-26T00:00:00.000,tablet,Chrome,35,35,0
2014-06-26T00:00:00.000,tablet,Safari,657,727,42.7785
2014-06-27T00:00:00.000,desktop,Chrome,2042,2180,60.3211
2014-06-27T00:00:00.000,desktop,Firefox,969,1003,58.6241
2014-06-27T00:00:00.000,desktop,Internet Explorer,2284,2561,56.7357
2014-06-27T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,100
2014-06-27T00:00:00.000,desktop,Safari,588,588,41.1565
2014-06-27T00:00:00.000,mobile,Android Browser,346,415,83.3735
2014-06-27T00:00:00.000,mobile,Chrome,519,519,66.6667
2014-06-27T00:00:00.000,mobile,Internet Explorer,104,104,100
2014-06-27T00:00:00.000,mobile,Opera Mini,35,35,100
2014-06-27T00:00:00.000,mobile,Safari,969,1003,68.993
2014-06-27T00:00:00.000,mobile,Safari (in-app),104,104,100
2014-06-27T00:00:00.000,tablet,Android Browser,69,69,100
2014-06-27T00:00:00.000,tablet,Internet Explorer,69,69,100
2014-06-27T00:00:00.000,tablet,Safari,727,796,60.804
2014-06-28T00:00:00.000,desktop,Chrome,1280,1315,71.0266
2014-06-28T00:00:00.000,desktop,Firefox,484,519,73.4104
2014-06-28T00:00:00.000,desktop,Internet Explorer,727,727,47.5928
2014-06-28T00:00:00.000,desktop,Opera,69,69,100
2014-06-28T00:00:00.000,desktop,Safari,519,519,59.9229
2014-06-28T00:00:00.000,mobile,Android Browser,311,381,63.5171
2014-06-28T00:00:00.000,mobile,Chrome,381,381,45.4068
2014-06-28T00:00:00.000,mobile,Internet Explorer,35,35,100
2014-06-28T00:00:00.000,mobile,Opera Mini,69,69,50.7246
2014-06-28T00:00:00.000,mobile,Safari,969,1003,72.4826
2014-06-28T00:00:00.000,tablet,Android Browser,35,35,0
2014-06-28T00:00:00.000,tablet,Chrome,35,35,0
2014-06-28T00:00:00.000,tablet,Internet Explorer,35,35,0
2014-06-28T00:00:00.000,tablet,Safari,242,242,71.4876
2014-06-29T00:00:00.000,desktop,Chrome,1315,1350,51.2593
2014-06-29T00:00:00.000,desktop,Firefox,208,208,50
2014-06-29T00:00:00.000,desktop,Internet Explorer,761,830,45.9036
2014-06-29T00:00:00.000,desktop,Maxthon,35,35,100
2014-06-29T00:00:00.000,desktop,Safari,519,554,43.6823
2014-06-29T00:00:00.000,mobile,Android Browser,450,519,79.9615
2014-06-29T00:00:00.000,mobile,Chrome,277,277,75.0903
2014-06-29T00:00:00.000,mobile,Internet Explorer,173,208,66.3462
2014-06-29T00:00:00.000,mobile,Safari,900,900,80.7778
2014-06-29T00:00:00.000,mobile,Safari (in-app),69,69,50.7246
2014-06-29T00:00:00.000,tablet,Amazon Silk,35,35,0
2014-06-29T00:00:00.000,tablet,Android Browser,35,35,0
2014-06-29T00:00:00.000,tablet,Chrome,35,35,0
2014-06-29T00:00:00.000,tablet,Safari,311,346,39.8844
2014-06-29T00:00:00.000,tablet,Safari (in-app),69,69,100
2014-06-30T00:00:00.000,desktop,Chrome,2595,2664,59.7598
2014-06-30T00:00:00.000,desktop,Firefox,969,969,35.7069
2014-06-30T00:00:00.000,desktop,IE with Chrome Frame,69,69,100
2014-06-30T00:00:00.000,desktop,Internet Explorer,3080,3910,53.0946
2014-06-30T00:00:00.000,desktop,Maxthon,35,35,100
2014-06-30T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,100
2014-06-30T00:00:00.000,desktop,Nintendo Browser,35,35,0
2014-06-30T00:00:00.000,desktop,Safari,969,1038,60.0193
2014-06-30T00:00:00.000,mobile,Android Browser,692,900,73
2014-06-30T00:00:00.000,mobile,Chrome,242,242,85.9504
2014-06-30T00:00:00.000,mobile,Internet Explorer,138,138,75.3623
2014-06-30T00:00:00.000,mobile,S40 Ovi Browser,35,35,0
2014-06-30T00:00:00.000,mobile,Safari,969,1003,79.3619
2014-06-30T00:00:00.000,tablet,Chrome,104,138,25.3623
2014-06-30T00:00:00.000,tablet,Internet Explorer,35,35,100
2014-06-30T00:00:00.000,tablet,Safari,519,519,59.9229
2014-07-01T00:00:00.000,desktop,Chrome,2734,3010,56.3455
2014-07-01T00:00:00.000,desktop,Firefox,1038,1073,45.1072
2014-07-01T00:00:00.000,desktop,Internet Explorer,2526,3149,47.2531
2014-07-01T00:00:00.000,desktop,Nintendo Browser,35,35,100
2014-07-01T00:00:00.000,desktop,Opera,35,35,0
2014-07-01T00:00:00.000,desktop,Safari,865,1003,55.2343
2014-07-01T00:00:00.000,mobile,Android Browser,346,346,69.9422
2014-07-01T00:00:00.000,mobile,Chrome,450,554,43.6823
2014-07-01T00:00:00.000,mobile,Internet Explorer,138,138,50
2014-07-01T00:00:00.000,mobile,Opera Mini,35,35,100
2014-07-01T00:00:00.000,mobile,Safari,1246,1246,58.3467
2014-07-01T00:00:00.000,mobile,Safari (in-app),138,173,79.7688
2014-07-01T00:00:00.000,tablet,Android Browser,138,138,75.3623
2014-07-01T00:00:00.000,tablet,Chrome,104,104,100
2014-07-01T00:00:00.000,tablet,Safari,450,519,53.3719
2014-07-02T00:00:00.000,desktop,Chrome,2803,3080,52.7922
2014-07-02T00:00:00.000,desktop,Firefox,1107,1107,46.8835
2014-07-02T00:00:00.000,desktop,Internet Explorer,2249,2664,51.952
2014-07-02T00:00:00.000,desktop,Safari,934,969,57.1723
2014-07-02T00:00:00.000,mobile,Android Browser,346,381,54.5932
2014-07-02T00:00:00.000,mobile,BlackBerry,35,35,0
2014-07-02T00:00:00.000,mobile,Chrome,554,727,61.8982
2014-07-02T00:00:00.000,mobile,Internet Explorer,104,104,100
2014-07-02T00:00:00.000,mobile,Opera Mini,35,35,100
2014-07-02T00:00:00.000,mobile,Safari,1142,1350,76.8889
2014-07-02T00:00:00.000,mobile,Safari (in-app),104,104,100
2014-07-02T00:00:00.000,tablet,Amazon Silk,35,35,0
2014-07-02T00:00:00.000,tablet,Android Browser,104,138,50
2014-07-02T00:00:00.000,tablet,Safari,519,519,73.4104
2014-07-03T00:00:00.000,desktop,Chrome,1938,2042,49.1185
2014-07-03T00:00:00.000,desktop,Firefox,900,1003,62.1137
2014-07-03T00:00:00.000,desktop,Internet Explorer,2076,2318,52.2433
2014-07-03T00:00:00.000,desktop,Safari,934,1038,66.6667
2014-07-03T00:00:00.000,mobile,Android Browser,450,450,76.8889
2014-07-03T00:00:00.000,mobile,Chrome,623,657,73.6682
2014-07-03T00:00:00.000,mobile,Firefox,69,69,50.7246
2014-07-03T00:00:00.000,mobile,Internet Explorer,35,35,0
2014-07-03T00:00:00.000,mobile,Opera Mini,35,35,0
2014-07-03T00:00:00.000,mobile,Safari,969,1107,87.5339
2014-07-03T00:00:00.000,tablet,Android Browser,104,104,33.6538
2014-07-03T00:00:00.000,tablet,Chrome,69,69,100
2014-07-03T00:00:00.000,tablet,Internet Explorer,35,35,100
2014-07-03T00:00:00.000,tablet,Safari,519,623,66.6132
2014-07-04T00:00:00.000,desktop,Chrome,934,1073,61.2302
2014-07-04T00:00:00.000,desktop,Firefox,450,450,61.5556
2014-07-04T00:00:00.000,desktop,Internet Explorer,727,727,47.5928
2014-07-04T00:00:00.000,desktop,Safari,519,554,56.1372
2014-07-04T00:00:00.000,mobile,Android Browser,311,311,66.881
2014-07-04T00:00:00.000,mobile,Chrome,311,346,60.1156
2014-07-04T00:00:00.000,mobile,Internet Explorer,69,69,50.7246
2014-07-04T00:00:00.000,mobile,Netscape,35,69,100
2014-07-04T00:00:00.000,mobile,Safari,588,657,73.6682
2014-07-04T00:00:00.000,tablet,Android Browser,35,35,100
2014-07-04T00:00:00.000,tablet,Chrome,35,35,100
2014-07-04T00:00:00.000,tablet,Safari,415,450,69.1111
2014-07-05T00:00:00.000,desktop,Chrome,900,900,53.7778
2014-07-05T00:00:00.000,desktop,Firefox,519,519,79.9615
2014-07-05T00:00:00.000,desktop,Internet Explorer,623,623,66.6132
2014-07-05T00:00:00.000,desktop,Safari,588,692,65.0289
2014-07-05T00:00:00.000,desktop,UC Browser,69,69,50.7246
2014-07-05T00:00:00.000,mobile,Amazon Silk,35,35,0
2014-07-05T00:00:00.000,mobile,Android Browser,208,242,57.0248
2014-07-05T00:00:00.000,mobile,Chrome,346,346,60.1156
2014-07-05T00:00:00.000,mobile,Opera Mini,35,35,0
2014-07-05T00:00:00.000,mobile,Safari,761,761,63.6005
2014-07-05T00:00:00.000,tablet,Amazon Silk,35,35,100
2014-07-05T00:00:00.000,tablet,Android Browser,104,173,100
2014-07-05T00:00:00.000,tablet,Safari,519,519,73.4104
2014-07-06T00:00:00.000,desktop,Chrome,1073,1107,62.5113
2014-07-06T00:00:00.000,desktop,Firefox,242,242,71.4876
2014-07-06T00:00:00.000,desktop,Internet Explorer,657,692,50
2014-07-06T00:00:00.000,desktop,Opera,69,69,0
2014-07-06T00:00:00.000,desktop,Safari,484,519,73.4104
2014-07-06T00:00:00.000,mobile,Android Browser,173,208,100
2014-07-06T00:00:00.000,mobile,Chrome,381,381,54.5932
2014-07-06T00:00:00.000,mobile,Internet Explorer,138,138,75.3623
2014-07-06T00:00:00.000,mobile,Opera Mini,35,35,100
2014-07-06T00:00:00.000,mobile,Safari,761,796,69.598
2014-07-06T00:00:00.000,mobile,Safari (in-app),35,35,100
2014-07-06T00:00:00.000,tablet,Android Browser,35,35,100
2014-07-06T00:00:00.000,tablet,Chrome,35,35,100
2014-07-06T00:00:00.000,tablet,Safari,623,692,59.9711
2014-07-07T00:00:00.000,desktop,Chrome,2318,2526,60.293
2014-07-07T00:00:00.000,desktop,Firefox,1419,1488,51.1425
2014-07-07T00:00:00.000,desktop,IE with Chrome Frame,69,69,50.7246
2014-07-07T00:00:00.000,desktop,Internet Explorer,2664,3114,55.5556
2014-07-07T00:00:00.000,desktop,Safari,1107,1177,47.0688
2014-07-07T00:00:00.000,mobile,Android Browser,415,484,64.2562
2014-07-07T00:00:00.000,mobile,Chrome,554,623,72.2311
2014-07-07T00:00:00.000,mobile,Internet Explorer,69,69,100
2014-07-07T00:00:00.000,mobile,Opera Mini,35,35,100
2014-07-07T00:00:00.000,mobile,Safari,1003,1107,68.7444
2014-07-07T00:00:00.000,tablet,Chrome,69,104,33.6538
2014-07-07T00:00:00.000,tablet,Internet Explorer,35,35,0
2014-07-07T00:00:00.000,tablet,Safari,450,484,57.2314
2014-07-08T00:00:00.000,desktop,Chrome,2734,3010,56.3455
2014-07-08T00:00:00.000,desktop,Firefox,1246,1280,48.6719
2014-07-08T00:00:00.000,desktop,IE with Chrome Frame,35,35,0
2014-07-08T00:00:00.000,desktop,Internet Explorer,2630,2941,41.1765
2014-07-08T00:00:00.000,desktop,Maxthon,35,35,0
2014-07-08T00:00:00.000,desktop,Safari,1073,1107,59.3496
2014-07-08T00:00:00.000,mobile,Android Browser,657,727,80.8803
2014-07-08T00:00:00.000,mobile,BlackBerry,35,35,100
2014-07-08T00:00:00.000,mobile,Chrome,623,657,47.3364
2014-07-08T00:00:00.000,mobile,Internet Explorer,104,104,100
2014-07-08T00:00:00.000,mobile,Safari,934,1107,68.7444
2014-07-08T00:00:00.000,tablet,Amazon Silk,35,69,100
2014-07-08T00:00:00.000,tablet,Android Browser,35,35,100
2014-07-08T00:00:00.000,tablet,Safari,519,519,66.6667
2014-07-09T00:00:00.000,desktop,Chrome,2388,2491,58.33
2014-07-09T00:00:00.000,desktop,Firefox,900,969,60.6811
2014-07-09T00:00:00.000,desktop,IE with Chrome Frame,35,35,0
2014-07-09T00:00:00.000,desktop,Internet Explorer,2318,2872,50.5919
2014-07-09T00:00:00.000,desktop,Safari,865,1003,58.6241
2014-07-09T00:00:00.000,mobile,Android Browser,450,623,49.9197
2014-07-09T00:00:00.000,mobile,Chrome,519,588,70.5782
2014-07-09T00:00:00.000,mobile,Firefox,69,104,66.3462
2014-07-09T00:00:00.000,mobile,Internet Explorer,138,173,20.2312
2014-07-09T00:00:00.000,mobile,Opera Mini,35,35,100
2014-07-09T00:00:00.000,mobile,Safari,1003,1142,63.6602
2014-07-09T00:00:00.000,mobile,Safari (in-app),104,104,100
2014-07-09T00:00:00.000,tablet,Android Browser,35,69,100
2014-07-09T00:00:00.000,tablet,Internet Explorer,35,35,0
2014-07-09T00:00:00.000,tablet,Safari,484,657,47.3364
2014-07-09T00:00:00.000,tablet,Safari (in-app),35,35,100
2014-07-10T00:00:00.000,desktop,Chrome,2145,2284,56.042
2014-07-10T00:00:00.000,desktop,Firefox,1142,1211,60.033
2014-07-10T00:00:00.000,desktop,IE with Chrome Frame,35,35,0
2014-07-10T00:00:00.000,desktop,Internet Explorer,2180,2699,48.7217
2014-07-10T00:00:00.000,desktop,Safari,519,519,73.4104
2014-07-10T00:00:00.000,mobile,Android Browser,761,865,75.9538
2014-07-10T00:00:00.000,mobile,Chrome,484,588,64.7959
2014-07-10T00:00:00.000,mobile,Firefox,69,138,75.3623
2014-07-10T00:00:00.000,mobile,Internet Explorer,138,138,25.3623
2014-07-10T00:00:00.000,mobile,Safari,969,1003,75.8724
2014-07-10T00:00:00.000,mobile,Safari (in-app),69,69,100
2014-07-10T00:00:00.000,tablet,Android Browser,35,35,100
2014-07-10T00:00:00.000,tablet,Chrome,35,35,100
2014-07-10T00:00:00.000,tablet,Internet Explorer,104,104,66.3462
2014-07-10T00:00:00.000,tablet,Safari,450,484,57.2314
2014-07-11T00:00:00.000,desktop,Camino,35,35,100
2014-07-11T00:00:00.000,desktop,Chrome,1799,2042,44.0744
2014-07-11T00:00:00.000,desktop,Firefox,657,657,47.3364
2014-07-11T00:00:00.000,desktop,Internet Explorer,1903,2318,47.7567
2014-07-11T00:00:00.000,desktop,Safari,623,657,63.1659
2014-07-11T00:00:00.000,mobile,Android Browser,346,346,39.8844
2014-07-11T00:00:00.000,mobile,Chrome,519,519,73.4104
2014-07-11T00:00:00.000,mobile,Internet Explorer,69,69,100
2014-07-11T00:00:00.000,mobile,Mozilla Compatible Agent,35,35,100
2014-07-11T00:00:00.000,mobile,Safari,865,934,62.955
2014-07-11T00:00:00.000,mobile,Safari (in-app),69,69,100
2014-07-11T00:00:00.000,tablet,Android Browser,69,69,0
2014-07-11T00:00:00.000,tablet,Chrome,69,138,75.3623
2014-07-11T00:00:00.000,tablet,Safari,554,623,44.4623
2014-07-12T00:00:00.000,desktop,Chrome,1107,1107,74.9774
2014-07-12T00:00:00.000,desktop,Firefox,415,415,41.6867
2014-07-12T00:00:00.000,desktop,Internet Explorer,969,1177,29.3968
2014-07-12T00:00:00.000,desktop,Safari,415,415,66.747
2014-07-12T00:00:00.000,mobile,Android Browser,208,208,83.1731
2014-07-12T00:00:00.000,mobile,BlackBerry,35,35,100
2014-07-12T00:00:00.000,mobile,Chrome,484,484,92.9752
2014-07-12T00:00:00.000,mobile,Internet Explorer,35,69,100
2014-07-12T00:00:00.000,mobile,S40 Ovi Browser,35,35,100
2014-07-12T00:00:00.000,mobile,Safari,657,692,69.9422
2014-07-12T00:00:00.000,mobile,Safari (in-app),69,104,100
2014-07-12T00:00:00.000,tablet,Android Browser,35,35,100
2014-07-12T00:00:00.000,tablet,Safari,692,727,66.575
2014-07-12T00:00:00.000,tablet,Safari (in-app),35,35,100
2014-07-13T00:00:00.000,desktop,Chrome,1211,1246,58.3467
2014-07-13T00:00:00.000,desktop,Firefox,484,484,64.2562
2014-07-13T00:00:00.000,desktop,Internet Explorer,796,865,55.9538
2014-07-13T00:00:00.000,desktop,Opera,35,35,0
2014-07-13T00:00:00.000,desktop,Safari,588,588,64.7959
2014-07-13T00:00:00.000,desktop,UC Browser,35,35,0
2014-07-13T00:00:00.000,mobile,Android Browser,415,450,69.1111
2014-07-13T00:00:00.000,mobile,Chrome,554,588,52.8912
2014-07-13T00:00:00.000,mobile,Firefox,69,69,50.7246
2014-07-13T00:00:00.000,mobile,Opera Mini,35,35,100
2014-07-13T00:00:00.000,mobile,Safari,692,796,91.3317
2014-07-13T00:00:00.000,mobile,UC Browser,35,35,100
2014-07-13T00:00:00.000,tablet,Amazon Silk,35,35,100
2014-07-13T00:00:00.000,tablet,Android Browser,35,35,100
2014-07-13T00:00:00.000,tablet,Chrome,35,35,0
2014-07-13T00:00:00.000,tablet,Safari,381,381,72.7034
2014-07-13T00:00:00.000,tablet,Safari (in-app),35,35,100
2014-07-14T00:00:00.000,desktop,Chrome,2595,2803,62.9682
2014-07-14T00:00:00.000,desktop,Firefox,969,1038,29.9615
2014-07-14T00:00:00.000,desktop,IE with Chrome Frame,35,35,100
2014-07-14T00:00:00.000,desktop,Internet Explorer,3460,3841,46.8368
2014-07-14T00:00:00.000,desktop,Safari,727,796,47.8643
2014-07-14T00:00:00.000,desktop,SeaMonkey,35,35,0
2014-07-14T00:00:00.000,mobile,Android Browser,277,311,66.881
2014-07-14T00:00:00.000,mobile,Chrome,450,519,66.6667
2014-07-14T00:00:00.000,mobile,Internet Explorer,277,346,60.1156
2014-07-14T00:00:00.000,mobile,Safari,969,1003,72.4826
2014-07-14T00:00:00.000,mobile,Safari (in-app),69,104,100
2014-07-14T00:00:00.000,tablet,Android Browser,69,69,100
2014-07-14T00:00:00.000,tablet,Chrome,69,69,100
2014-07-14T00:00:00.000,tablet,Safari,588,761,72.7989
2014-07-15T00:00:00.000,desktop,Chrome,2457,2734,63.2772
2014-07-15T00:00:00.000,desktop,Firefox,1246,1384,57.5145
2014-07-15T00:00:00.000,desktop,IE with Chrome Frame,35,35,100
2014-07-15T00:00:00.000,desktop,Internet Explorer,2976,3703,48.5822
2014-07-15T00:00:00.000,desktop,Safari,796,865,47.9769
2014-07-15T00:00:00.000,mobile,Android Browser,277,346,89.8844
2014-07-15T00:00:00.000,mobile,Chrome,415,450,61.5556
2014-07-15T00:00:00.000,mobile,Internet Explorer,138,138,75.3623
2014-07-15T00:00:00.000,mobile,Safari,727,796,69.598
2014-07-15T00:00:00.000,mobile,Safari (in-app),104,104,66.3462
2014-07-15T00:00:00.000,tablet,Android Browser,138,173,60.1156
2014-07-15T00:00:00.000,tablet,Chrome,35,35,100
2014-07-15T00:00:00.000,tablet,Internet Explorer,35,35,100
2014-07-15T00:00:00.000,tablet,Safari,519,554,50
2014-07-16T00:00:00.000,desktop,Chrome,2457,2664,45.458
2014-07-16T00:00:00.000,desktop,Firefox,969,1003,68.993
2014-07-16T00:00:00.000,desktop,IE with Chrome Frame,35,35,100
2014-07-16T00:00:00.000,desktop,Internet Explorer,2561,3253,47.8635
2014-07-16T00:00:00.000,desktop,Safari,692,796,69.598
2014-07-16T00:00:00.000,mobile,Android Browser,415,484,85.7438
2014-07-16T00:00:00.000,mobile,Chrome,173,242,57.0248
2014-07-16T00:00:00.000,mobile,Internet Explorer,242,242,42.9752
2014-07-16T00:00:00.000,mobile,Safari,727,865,64.0462
2014-07-16T00:00:00.000,mobile,Safari (in-app),69,69,100
2014-07-16T00:00:00.000,tablet,Android Browser,138,138,75.3623
2014-07-16T00:00:00.000,tablet,Chrome,35,35,100
2014-07-16T00:00:00.000,tablet,Safari,692,830,41.6867
2014-07-16T00:00:00.000,tablet,Safari (in-app),69,69,50.7246
2014-07-17T00:00:00.000,desktop,Chrome,2353,2561,64.8575
2014-07-17T00:00:00.000,desktop,Firefox,934,1003,62.1137
2014-07-17T00:00:00.000,desktop,Internet Explorer,2249,2837,60.9799
2014-07-17T00:00:00.000,desktop,Safari,657,727,57.0839
2014-07-17T00:00:00.000,mobile,Android Browser,415,415,91.8072
2014-07-17T00:00:00.000,mobile,Chrome,588,692,55.0578
2014-07-17T00:00:00.000,mobile,Firefox,104,104,33.6538
2014-07-17T00:00:00.000,mobile,Internet Explorer,104,104,66.3462
2014-07-17T00:00:00.000,mobile,Safari,761,761,63.6005
2014-07-17T00:00:00.000,mobile,Safari (in-app),35,35,100
2014-07-17T00:00:00.000,tablet,Amazon Silk,35,35,0
2014-07-17T00:00:00.000,tablet,Android Browser,69,69,100
2014-07-17T00:00:00.000,tablet,Safari,311,415,41.6867
2014-07-17T00:00:00.000,tablet,Safari (in-app),35,35,100
2014-07-18T00:00:00.000,desktop,Chrome,1730,1834,64.1767
